,X pred,X real,X Diff,Y pred,Y real,Y Diff
0,2.4721617698669434,3.20601,-0.7338482301330567,2.4629931449890137,3.5527,-1.0897068550109865
1,0.21433283388614655,5.04059,-4.826257166113853,0.20981618762016296,5.31288,-5.103063812379837
2,0.21433283388614655,3.07642,-2.8620871661138536,0.20981618762016296,3.57425,-3.364433812379837
3,-0.5708126425743103,0.112977,-0.6837896425743103,-0.5796138048171997,-0.101474,-0.4781398048171997
4,-0.922702968120575,-5.86959,4.946887031879425,-0.9426297545433044,-6.09606,5.153430245456695
5,0.9142131209373474,-5.06142,5.975633120937347,0.9294804334640503,-4.88885,5.81833043346405
6,-0.6415882706642151,-0.838272,0.19668372933578493,-0.6278072595596313,-0.31816,-0.30964725955963135
7,0.2907666265964508,8.83218,-8.541413373403548,0.2891482412815094,8.39735,-8.10820175871849
8,0.5868416428565979,0.942192,-0.35535035714340213,0.586027979850769,1.0458,-0.459772020149231
9,-1.0383875370025635,4.50321,-5.541597537002564,-1.0369091033935547,4.33561,-5.372519103393555
10,-1.3715919256210327,-5.0851,3.713508074378967,-1.328004240989685,-4.90574,3.5777357590103147
11,-0.14591088891029358,-3.09905,2.9531391110897065,-0.16891133785247803,-2.88528,2.716368662147522
12,-0.8286420106887817,3.28428,-4.112922010688782,-0.8283935785293579,3.57207,-4.400463578529358
13,-0.7943781018257141,-6.22789,5.433511898174286,-0.8036593198776245,-6.59033,5.786670680122375
14,1.603156566619873,4.06276,-2.459603433380127,1.5687284469604492,3.94046,-2.3717315530395506
15,-0.18042322993278503,1.45101,-1.631433229932785,-0.18059396743774414,1.64005,-1.8206439674377441
16,-0.6723419427871704,6.54535,-7.21769194278717,-0.6872138381004333,6.31159,-6.998803838100433
17,-1.135922908782959,-6.52965,5.393727091217041,-1.1428471803665161,-7.00787,5.8650228196334835
18,-1.6133372783660889,0.411537,-2.024874278366089,-1.602319359779358,0.119184,-1.7215033597793579
19,-1.7285537719726562,-4.32808,2.5995262280273437,-1.7181936502456665,-4.37791,2.6597163497543335
20,-0.816974937915802,-5.30165,4.484675062084198,-0.7860338091850281,-5.18591,4.399876190814972
21,0.6577571034431458,8.28633,-7.628572896556854,0.6797490119934082,7.87282,-7.193070988006592
