,X pred,X real,X Diff
0,9.950080871582031,9.48219560979945,0.4678852617825804
1,7.79318380355835,8.180169217968539,-0.38698541441018897
2,17.558107376098633,17.631941323643293,-0.0738339475446601
3,8.194853782653809,8.835482362186005,-0.640628579532196
4,13.70373821258545,13.904722616794626,-0.2009844042091764
5,17.086584091186523,17.361314806269714,-0.2747307150831908
6,15.658245086669922,15.546519527215729,0.11172555945419305
7,16.057701110839844,18.264825571573358,-2.207124460733514
8,8.351800918579102,8.42392984482302,-0.0721289262439182
9,15.677289962768555,16.14492476432145,-0.4676348015528937
10,11.799654006958008,12.120505214078332,-0.3208512071203238
11,15.591262817382812,15.750030880934805,-0.15876806355199236
12,9.989191055297852,9.650595725845115,0.33859532945273685
13,10.550507545471191,11.254865934714639,-0.7043583892434473
14,15.957735061645508,15.559504993170572,0.3982300684749358
15,8.302141189575195,8.375513999254016,-0.07337280967882087
16,14.511693000793457,14.48610891498818,0.025584085805277823
17,16.366140365600586,16.147220474744252,0.21891989085633412
18,16.465068817138672,17.591913999190083,-1.1268451820514116
19,14.49772834777832,14.345882528223909,0.15184581955441168
20,17.079618453979492,16.761085340156225,0.31853311382326766
21,9.169047355651855,9.437690626127772,-0.2686432704759163
22,10.272967338562012,11.591760803760575,-1.3187934651985636
23,11.662371635437012,12.279907552567323,-0.6175359171303114
24,14.00256633758545,15.118090854337394,-1.115524516751945
25,15.753450393676758,15.563447476700013,0.19000291697674498
26,10.804205894470215,10.606389449407372,0.19781644506284302
27,16.421226501464844,16.2440623541065,0.17716414735834363
28,17.01760482788086,17.62572439817439,-0.6081195702935318
29,8.691539764404297,8.247663831328238,0.4438759330760593
30,15.514497756958008,15.393259933308475,0.12123782364953328
31,15.970006942749023,17.131763117075835,-1.1617561743268112
32,17.326255798339844,17.56097627724609,-0.23472047890624737
33,8.278729438781738,9.438504837429708,-1.1597753986479695
34,12.683709144592285,12.878705027115458,-0.19499588252317324
35,12.585227012634277,12.622270234949813,-0.03704322231553547
36,13.853961944580078,13.598516443627224,0.25544550095285423
37,10.811765670776367,11.041934975356448,-0.23016930458008034
38,9.384597778320312,9.268679075898572,0.11591870242174096
39,8.955272674560547,9.071767449499575,-0.11649477493902793
